V_0,V_1,V_2,V_3,V_4,V_5,V_6,V_7,V_8,V_9,V_10,V_11,V_12,V_13,V_14,V_15,V_16,V_17,V_18,V_19,V_20,V_21,V_22,V_23,V_24,V_25,V_26,V_27,V_28,V_29,V_30,V_31,V_32,V_33,V_34,V_35,V_36,V_37,V_38,V_39,V_40,V_41,I_0,I_1,I_2,I_3,I_4,I_5,I_6,I_7,I_8,I_9,I_10,I_11,I_12,I_13,I_14,I_15,I_16,I_17,I_18,I_19,I_20,I_21,I_22,I_23,I_24,I_25,I_26,I_27,I_28,I_29,I_30,I_31,I_32,I_33,I_34,I_35,I_36,I_37,I_38,I_39,I_40,I_41,ground_truth,timestamp,metadata_json
1.0312056939928393,0.987078067203912,1.0011825927347664,1.0225342269783109,0.9793412610300936,0.9569610006279401,1.0696995178143895,0.9909976921021573,1.053725166871165,1.04989643664973,0.9501073845703725,1.037880704787157,0.9769758111712117,0.9877082673505898,1.025696667505718,1.033714520954377,0.9519228379042415,1.0565913499221289,0.9588665501926796,0.9667320738166479,0.9966924430785887,1.0216948255369496,0.9857415523150959,0.9927572596755824,0.9660835372723056,1.0398476799555119,1.004129583520611,0.9602885817555293,0.9660633366158623,1.00223861196405,1.0590021682417519,1.0370089435025962,0.9555598272391373,1.0580101127148043,1.056163075197216,1.0585467233753822,1.0290262708906035,1.0398458392584151,1.027280814705748,1.0778985653550188,0.9998861980911458,0.9803076419879383,0.04037656980051543,-0.04595581105867596,-0.03945303518323698,-0.026784950509586503,-0.00871633351328771,-0.04198508940480659,-0.024079899009981278,-0.036338188076650436,0.02240353145431072,-0.0005473457605498806,0.031117836488303796,0.01904186445093662,-0.025949967911699096,0.026525905603230964,0.04862409861620635,0.0017470198213566702,-0.0018736422024243462,0.021895201153954467,-0.04950732199813771,0.044253282547743016,0.003921730838232581,-0.04674149288628484,0.018476125014149188,-0.037670359430117505,-0.03692158767691086,0.030438521993388454,0.021684898317199885,0.018823426903164367,0.023801386343596867,-0.037730622397457274,-0.014094742318728119,0.005008668926370297,-0.011510667627051501,0.0038444824065079347,-0.03021002659156299,-0.005233953818406491,0.0021251361389016832,-0.04553158338237076,0.029904893869756127,-0.01259063782749337,0.04341320416671331,-0.016294963808281996,1,1759245907.535276,"{""ground_truth"": 1, ""noise_level"": ""1.41%"", ""attack_targets"": [50, 39, 6], ""attack_factor"": ""4.20%"", ""phase"": ""ATTACK"", ""elapsed_attack_time"": ""0.0s""}"
0.9728217358642627,0.9718894806648818,0.995700193141627,1.0479854815459335,0.9745349902105152,0.9445443705133737,0.9879595368418327,0.9711477119028951,0.9640337935663678,0.9799502661286607,0.9967184408289033,1.0128869529868054,0.9578561813471028,1.0118307752244606,0.988835996935052,0.9695917524660471,1.0422866499848233,0.9869718528080009,1.0139643042285824,0.9656171721906424,0.9564946431858912,0.97749606752956,1.0248593375427943,1.0285855610865673,1.058486381634883,0.9861142326603594,0.9231525864170008,0.9976665949578366,0.9985005989012785,0.9911895721768075,1.00018021080285,1.0389536928734047,0.9809197151119415,0.9731929481408105,0.9777617704185381,0.9536289367348473,1.0196126742155482,0.99889475163512,0.9629985028711849,0.9555781270464827,1.0266602672058194,0.9800126660193857,-0.012731703739766877,-0.013012513650087109,-0.02339868673640498,0.04385082673424992,0.018638167878140755,-0.01603743229616533,0.045904506060152825,0.015471704811622172,0.00783447889717636,0.028121264070757594,-0.0005429342150801169,-0.03257841254834965,0.045240293746802156,0.046181388776816976,0.0015330391790354064,-0.02933243397957111,0.02679715853515281,-0.022957921924430483,-0.03970727302903154,0.04016252674217816,0.03818331346192664,0.03261477532682362,0.030724575553114794,-0.0038181046411247333,-0.03032079911432534,0.008106704253015164,0.009303301500700975,0.028719738812986426,-0.019405498033227664,-0.015280633201323224,-0.02738326407555638,0.024518531378575757,0.04464522168024818,-0.01632918618769244,-0.04682675051798917,-0.013113012233045923,-0.004423104681104907,0.025279782083868677,0.0008504451238966547,-0.013092495091268742,-0.023269392382649363,0.007474323896794945,0,1759245907.5676408,"{""ground_truth"": 0, ""noise_level"": ""1.32%"", ""attack_targets"": [], ""attack_factor"": ""0%"", ""phase"": ""ATTACK_SKIPPED"", ""elapsed_attack_time"": ""0.1s""}"
0.9552210556245292,1.0121777964905083,0.9987469495462792,1.0260063159646944,0.9951949243909793,0.958125993722165,0.989856940129599,0.9866606383175799,1.0174452983802391,0.9587193526452645,1.0244928583951376,1.0237430754511858,1.0083066959107485,0.999192446978319,1.0358775298263454,0.9510425482874494,0.9933188045188679,1.012998048853198,0.981968623967318,1.022622192130724,0.9774567656415006,1.019280024430544,1.0464758619981236,0.9841772421034156,0.9976500157474248,0.995817821181211,0.982644472470403,1.0051041519928239,0.9520240762117255,1.0272298058844647,1.021582411345401,0.9678004907598736,0.987913734725508,0.9520606399881946,1.0405793452868801,1.0473522032875184,0.9652785564718721,0.9806462556102434,1.0447699992405235,0.9876271697502094,1.045695446400333,0.9971465421507053,0.04929435391807553,-0.008164209180481049,0.012843641801116322,0.0007279633960161117,0.025068184888514585,0.03831264612334987,0.03079452230570758,0.036634431172080296,0.004178808899374098,0.04496683523872132,0.006737757824629257,-0.03520123954638561,-0.04221153169934065,0.032903763267615384,0.04865046477239013,-0.008181078147791197,0.024518054301985635,0.013893065827619294,0.006387684901041489,0.02223832498455809,0.0356218590916614,0.005445557095325667,-0.03127110693225971,0.0013042839033895407,-0.0003927539106722007,0.03064236777728979,0.0028466409902020377,-0.028174370425339868,0.0013744889479196324,-0.023852900515206985,0.0032569773827113915,0.025193597236928104,0.045006062538519534,0.03251518913552943,-0.020577782833487303,-0.002881354450823939,0.010874676810874385,-0.0368683988360058,0.006041947932088838,0.03243819981449793,-0.043049741201605936,0.042776616063197936,1,1759245907.6193235,"{""ground_truth"": 1, ""noise_level"": ""0.74%"", ""attack_targets"": [11, 6], ""attack_factor"": ""4.45%"", ""phase"": ""ATTACK"", ""elapsed_attack_time"": ""0.1s""}"
1.055106245494673,0.991602409167093,1.0156223890780973,1.0378682430727226,1.0417660370465514,0.9646422583725611,0.9651679511504762,1.0531904275849309,1.0124102486734277,1.018517046853995,0.9757096662912227,1.0311354382716196,0.9741597876056699,0.9473928962686252,1.0013149863433735,0.987223916558011,0.9710501795664751,1.0053858374118918,0.9455136847045159,1.0369245937673142,1.051573830938616,0.9734362434071011,1.0116082792631031,1.032262739295682,0.9848750512930923,0.9570225270403977,0.9701977463701796,1.0075988243473595,1.000182985697432,1.0087925309650478,0.9500667641304759,1.0283902028343355,1.0103232248276903,0.9741862520998633,0.9424416259174434,0.9590558787991705,0.9390675631374781,0.9913981734089241,1.0071242759142498,1.0219926640805026,1.0425277188750643,0.9792152908296797,-0.04933845629471446,-0.002912302378980881,-0.035464253347881176,0.02460650965107407,-0.024150199331165374,0.013049374465958342,0.02924598888620886,0.03912176213740883,-0.021778703740953014,-0.037446484655948534,0.03838489548808647,0.005296071116050016,0.024779538089702208,0.03400756537317667,0.008220527467889436,0.004182436619761254,-0.027285018187488096,-0.022281352068600175,-0.04609306951083411,-0.00920143675358051,0.020070843063087738,-0.02826990659372739,-0.046608237517248484,-0.03433515032270362,-0.033018273380128194,0.02894325239613859,0.046479361844660325,0.0364534912809234,-0.02781135576217265,-0.04682735266720034,0.02922884519012054,-0.04106299830534469,0.0019300728092679468,-0.04596068961379427,-0.023213134073696993,-0.008155326995637972,0.037563246591979446,-0.013757016240906052,-0.01976260161162249,-0.0038071901065343176,-0.024564077021149724,-0.0060614411356835745,1,1759245907.6693513,"{""ground_truth"": 1, ""noise_level"": ""1.59%"", ""attack_targets"": [34, 30, 6], ""attack_factor"": ""4.41%"", ""phase"": ""ATTACK"", ""elapsed_attack_time"": ""0.2s""}"
1.0223602058493455,0.9670209336702368,1.0424485082033412,1.062669974146653,0.9886398765838461,0.9547036004315641,0.9335624000978378,0.9892037846206688,1.0152514739598166,0.9595273225680779,1.0004928228997192,1.0401027045563218,0.9980757724915361,1.0704117391750052,1.008029978921578,0.9947798917875593,0.9272229735956052,1.0031269237720042,0.9222875588705273,1.0158126982943854,0.9945213470545281,1.0673236236333994,0.938138761571992,1.0166374589216225,0.9381728779784426,1.0199227205081793,1.0283266096627244,0.9222963136278381,1.010101977669724,1.0145665379834812,0.9966983635219947,0.9330840188595066,1.0538866200917512,1.0744101690981414,1.024955267842955,1.0458972291765716,1.025602640621363,0.9531592952601408,0.9618436226830666,0.9857132493318416,0.9647771601201879,0.9711231252570343,-0.04316774156922863,0.002899141365115849,0.027702282006460868,0.004715413731963485,-0.04399681264290327,-0.025046138613070167,0.02083130512591999,0.015465574427412818,-0.025200345513007393,0.04361874819884397,-0.03408277252429458,-0.03175923913703987,0.0026277969859141615,-0.027532001934394548,0.027795112182141774,-0.014229420259276156,-0.04437708012592197,-0.04633392894791645,0.014682270166491524,-0.02759349075564273,-0.044428437053163114,0.013522717885202328,0.045517213770585,0.010960693513601094,0.002340732326749962,-0.025413666032096806,0.04526095476802968,0.017165528574660444,-0.0432660237489247,0.028231151121175947,0.00808958343329527,0.009902233800711749,0.032496056610905225,0.0496853148658085,-0.03430593221876156,0.03202972849752515,0.041693752690941985,0.04740989647320475,-0.04601560873721933,0.017847432234253422,-0.010054248846033944,-0.046311009108408234,1,1759245907.720763,"{""ground_truth"": 1, ""noise_level"": ""1.73%"", ""attack_targets"": [75, 6], ""attack_factor"": ""6.05%"", ""phase"": ""ATTACK"", ""elapsed_attack_time"": ""0.2s""}"
0.9706508718001026,1.0126036689241722,0.9450858120617941,0.9806466031607912,0.9944296304439058,1.0174520477176003,0.9723186530347163,1.0350423921064102,0.9920172535870355,1.037358997485298,1.007368997856581,1.0285454419592484,1.0285353182501629,1.0011594158733008,0.9919768314232911,1.0058072594093879,1.0238009328959545,1.0480860604948965,0.9843529265122423,1.0562102307406764,0.9543211580456581,1.0472805690743128,1.01066340935759,0.995399513852459,0.9962424276626913,1.0442415021690576,1.0369586585238706,0.9797439404215023,1.0346534655238597,1.0298149434013233,1.0384897700017617,0.9220732342762982,1.0162544636541804,0.9660119260060451,1.0382730194709309,1.0265677118715681,0.9557976437287728,1.0470190417598553,0.9640458852714131,0.965722078786946,0.9879831225121141,0.9832369663275802,0.029392041925196958,-0.0006230759757372158,-0.027362024932357544,-0.000860346976269678,0.008596811485551125,-0.01999882019586608,0.03426570438965557,0.041458334375641226,0.030539421927937353,0.03109343138024584,-0.03497947729859148,0.024315850160924763,-0.0032619533159505163,-0.00021009104591366524,0.03597902904902872,-0.030644401918364032,0.007522418352851485,0.025648438474062465,0.026506738659552453,-0.041341620667284674,-0.01657123015565153,0.025945855413520513,0.031101362833506768,-0.002897222227515904,-0.0023215902615035377,0.01912484680934558,-0.043600413851190054,-0.038375124613869084,-0.00033288844961472,0.023897586376419287,0.008686281154526895,-0.022582091123559814,-0.03506595232232741,0.006412553790300939,-0.009403443234822641,-0.006970276719507536,0.022297253006533842,0.04612216104880176,-0.006977961491595366,0.01579962597737731,0.01156987908720054,0.018935424598104995,0,1759245907.7705975,"{""ground_truth"": 0, ""noise_level"": ""1.46%"", ""attack_targets"": [], ""attack_factor"": ""0%"", ""phase"": ""ATTACK_SKIPPED"", ""elapsed_attack_time"": ""0.3s""}"
0.9692571466458929,0.941239710570256,1.0138787776056757,0.9969954321793751,1.007073644209666,1.0254861225166803,1.0100297489309626,0.9649655741697334,1.0021661822186425,1.0154977171567778,1.0356131822133126,0.9689340441574332,0.9934289633433017,0.9927639215851952,1.017382694904806,0.9742334160088438,1.0461663932213698,0.9969831750123942,1.0608251326241103,0.9630675340246304,0.9855616556247073,0.9967030612109471,0.9537604017397858,0.9587880157831634,0.9552041996573396,1.0321387376284374,1.0500934616880508,0.9772786442025043,0.9804861689150807,0.9876054403957142,1.0559121354823993,0.9852062994506876,1.0330566369580565,0.976829187323227,0.9813863155037418,0.9672573467483778,1.0285479364489554,0.976402737867927,0.9963829819789877,1.0038556563207297,0.9682262935955984,1.063982701263314,0.033740122405280765,-0.03380854311507051,-0.03808609626678291,0.04574062334637828,-0.03937445825274749,0.0427211356636779,-0.001736289079257535,0.04206076254693792,-0.017868173004067307,-0.026810163273623344,-0.028724505334083536,-0.021516629570636568,-0.0029322847386199433,-0.0029482611331802413,0.05057109046518491,-0.017135708149234197,-0.03148828505101708,-0.001083734529645427,-0.003214493050079691,-0.022365645462362933,-0.014356752197020853,0.04805350483860519,0.016796008397415955,0.02873954402145149,-0.041293363670998666,-0.018748434713879273,0.044960277533988575,-0.049087156454477275,-0.047989337938760084,0.01885951084587303,0.023970861941119054,0.015440343794755437,-0.04195922788549609,-0.024849752143229372,-0.010780474902047473,0.029533025112122687,-0.021540774196997868,0.009034021797429457,0.0006884425556847229,0.01236193973249082,0.046963513663076335,0.04546289453256467,0,1759245907.8214242,"{""ground_truth"": 0, ""noise_level"": ""1.61%"", ""attack_targets"": [], ""attack_factor"": ""0%"", ""phase"": ""ATTACK_SKIPPED"", ""elapsed_attack_time"": ""0.3s""}"
1.0055488315724828,1.0492636778913784,1.0128621648415304,0.9725522161272071,1.031883316920296,1.0654058956783798,0.9799164505812871,1.0147246520071707,1.0986123966167902,1.0716100147198402,0.9547907821415902,1.027719805866133,1.0274423054447277,0.9930410849419558,0.9622562065492191,1.048569901610058,0.9536423461609032,1.0039076446874222,0.9752285117405386,0.9692433244399922,0.9955049442314007,1.0071229897115963,0.9611406349515643,0.9839134516366583,1.0029799951662228,0.9859453101009866,1.0177812360638703,0.9488707496585433,0.9478943044532632,1.0288118349376083,0.9802197895010535,0.9705776029946013,1.0058680436103709,1.0320048803705966,0.964011423209065,1.048694854664793,1.02606734408105,0.9814529899071831,1.0054012048589485,1.0157424418769507,1.0232783593018995,0.9785561772891013,-0.002971996886874257,0.004069718225097883,0.04172600034723733,0.0500620124409332,-0.021795559332092308,0.022723183736972668,0.016374685373434634,-0.01891450536316071,0.023428064884334746,-0.03201864873967212,-0.008320672898841827,-0.03023762157273792,0.02741438687065441,0.04103272689762307,0.022291217224415173,-0.020234596120602494,-0.00866672331417109,-0.021994699134896115,0.00982072086368391,-0.005684812234897381,0.047338028022610674,0.00924747682517676,-0.043561916105799875,0.02497827585131259,0.031169985057742496,0.033245174599383344,-0.025590678161956634,0.017236015987985968,-0.03599171083014511,-0.03261006093628514,-0.03543274748930206,0.02072564024789516,-0.01469132390994927,-0.03863030435329358,0.014257355184184648,-0.021593398313737234,-0.008118865779580074,0.022835132578608353,-0.04769312108368953,-0.0495388874241079,-0.004623175968099204,-0.01663373925961334,1,1759245907.8722346,"{""ground_truth"": 1, ""noise_level"": ""1.86%"", ""attack_targets"": [27, 8], ""attack_factor"": ""4.71%"", ""phase"": ""ATTACK"", ""elapsed_attack_time"": ""0.4s""}"
1.0127009097080457,0.9882388684532019,0.9851349626730272,0.9290486318475226,1.0036269812004373,0.9911377635017682,1.0621440246473093,0.9879524542233261,0.951863048748783,1.0005782749607164,0.9793758294682555,1.050629275342861,0.959563189682631,0.9475731526830332,0.958160588959563,1.0377206722675496,1.0299888807501985,1.030794804419234,0.9537598380453721,1.0290216165772634,0.976654500500197,0.9923382517752394,0.973725430541605,0.9643786642948992,0.999173061842385,1.0127876168115946,0.9894323541298452,1.0500740749485697,0.9619548605914726,0.9943487892854354,0.9998095408520641,0.9887402217840098,0.9900398378315248,0.9579965459078146,0.9954525661529077,0.9459934735775725,1.0200606257983542,1.0331276016805613,1.041998718187304,1.0318965343824198,0.950756620369783,0.9618682399932104,0.04816462843515348,-0.03937805682415613,-0.0027619527374277203,0.0244146359361723,0.018314819542552655,-0.004375049050827463,-0.0032649315267288936,-0.010900173958221177,-0.019813585842166716,-0.02728294216798493,-0.0013434702263520465,0.008759309838527555,0.02288853851782287,-0.002620797495630271,0.024226176269681994,-0.009596865794458433,0.045623551859279465,0.039704087048329326,-0.04821316142067659,0.019670364954463723,0.005504095623482165,-0.022809859942936692,0.01952832247525034,-0.02684028159627208,-0.046931586789950776,-0.042868732948014764,-0.04861140324505492,-0.01141835725263444,-0.04725644240063375,0.04931059631492015,0.006417480825916122,-0.0236274938964075,0.030200713740557217,0.030787749011994554,0.013760957643142394,0.019678140732128795,-0.027582150153264755,-0.0339063607292046,-0.024053264744905763,0.025384961650995692,0.0031004719725535395,0.03606896574691912,1,1759245907.9229846,"{""ground_truth"": 1, ""noise_level"": ""1.42%"", ""attack_targets"": [72], ""attack_factor"": ""6.17%"", ""phase"": ""ATTACK"", ""elapsed_attack_time"": ""0.4s""}"
0.9811740007862498,0.9619226890877606,0.9881463321119075,0.990563329269566,0.9683118138976959,1.0220856561247045,0.9156117354841167,0.9944746638138223,1.0294498035015134,0.98175053636407,1.0323377534582094,0.9836862877696033,0.9979339081941426,1.003870453939687,1.0305356601196607,0.9740993183613231,0.9588158061884713,1.011721970095549,1.0124357317039139,1.0497058590230095,0.997593497616604,1.0066050300600589,0.9718126142196638,0.9858854796616664,1.036441707930047,0.9587855447217816,1.0359135327282518,1.0119871229620259,0.983815764631133,0.9891340290637889,1.0487678004389893,0.9744761238067842,0.9681193635910277,1.0415342461825743,1.0215253940426958,1.0001057136566627,1.0420052765890633,0.9669489264573043,1.0191360171677608,1.0153669543768373,1.0128562315302059,0.994366557180612,0.04852182258642733,-0.028437456003076494,-0.0010480162899809528,-0.010843859730610845,0.006680616167082472,-0.029543311573941855,0.005251704950671935,-0.021202426634303332,0.024308974009515365,0.039076135996944324,-0.03135952020918613,0.011065210173299962,-0.006081702198621588,-0.0062206172130509,0.020879511676339602,0.03760648295068479,0.020142251806300433,-0.017570137519398517,0.028503889721161586,-0.0065476977694300526,0.006593086092345055,-0.04495284091551993,0.020989831512673838,-0.042008247332248456,-0.0346759291196071,0.01577989032890776,-0.036370724281522,0.017911728089059734,-0.02787750940821813,0.004394804791590194,0.01364005466891764,-0.03544688686766319,-0.01311596981651851,0.005244243313859797,-0.03098948808791631,-0.005813976852481642,0.04820415828794337,-0.044899632882482825,-0.002377193700278281,0.03506958562799439,-0.0231793067195084,-0.04867800638155899,1,1759245907.974435,"{""ground_truth"": 1, ""noise_level"": ""1.57%"", ""attack_targets"": [81, 6], ""attack_factor"": ""5.80%"", ""phase"": ""ATTACK"", ""elapsed_attack_time"": ""0.5s""}"
